id,display_title,original_title,overview,genres_list,director,cast_top3,release_year,vote_average,vote_count,weighted_rating
10490,Drop Dead Gorgeous,Drop Dead Gorgeous,"In a small Minnesota town, the annual beauty pageant is being covered by a TV crew. Former winner Gladys Leeman wants to make sure her daughter follows in her footsteps; explosions, falling lights, and trailer fires prove that. As the Leemans are the richest family in town, the police are pretty relaxed about it all. Despite everything, main rival (but sweet) Amber Atkins won't give up without a fight.",['Comedy'],Michael Patrick Jann,"['Kirsten Dunst', 'Ellen Barkin', 'Denise Richards']",1999.0,6.4,86,6.105928182746935
87093,Big Eyes,Big Eyes,"The story of the awakening of the painter, Margaret Keane, her phenomenal success in the 1950s, and the subsequent legal difficulties she had with her husband, who claimed credit for her works in the 1960s.",['Drama'],Tim Burton,"['Amy Adams', 'Christoph Waltz', 'Krysten Ritter']",2014.0,6.8,1196,6.371160095860203
10029,Very Bad Things,Very Bad Things,"Kyle Fisher has one last night to celebrate life as a single man before marrying Laura, so he sets out to Vegas with four of his best buddies. But a drug and alcohol filled night on the town with a stripper who goes all the way, turns into a cold night in the desert with shovels when the stripper goes all the way into a body bag after dying in their bathroom. And that's just the first of the bodies to pile up before Kyle can walk down the aisle...","['Comedy', 'Crime', 'Thriller']",Peter Berg,"['Jon Favreau', 'Leland Orser', 'Cameron Diaz']",1998.0,6.2,179,6.101738968413899
9893,Sleepover,Sleepover,"As their first year of high school looms ahead, best friends Julie, Hannah, Yancy and Farrah have one last summer sleepover. Little do they know they're about to embark on the adventure of a lifetime. Desperate to shed their nerdy status, they take part in a night-long scavenger hunt that pits them against their popular archrivals. Everything under the sun goes on -- from taking Yancy's father's car to sneaking into nightclubs!","['Comedy', 'Family']",Joe Nussbaum,"['Alexa PenaVega', 'Mika Boorem', 'Jane Lynch']",2004.0,5.3,101,6.050916878868826
11507,Body Double,Body Double,"After losing an acting role and his girlfriend, Jake Scully finally catches a break: he gets offered a gig house-sitting in the Hollywood Hills. While peering through the beautiful home's telescope one night, he spies a gorgeous blonde dancing in her window. But when he witnesses the girl's murder, it leads Scully through the netherworld of the adult entertainment industry on a search for answers -- with porn actress Holly Body as his guide.","['Crime', 'Mystery', 'Horror', 'Thriller']",Brian De Palma,"['Craig Wasson', 'Melanie Griffith', 'Gregg Henry']",1984.0,6.4,137,6.113520398338666
37931,MacGruber,MacGruber,"Ex-special operative MacGruber (Forte) is called back into action to take down his archenemy, Dieter Von Cunth (Kilmer), who's in possession of a nuclear warhead and bent on destroying Washington, DC.","['Action', 'Adventure', 'Comedy']",Jorma Taccone,"['Will Forte', 'Kristen Wiig', 'Val Kilmer']",2010.0,5.1,179,6.004138096003867
3472,Dirty Pretty Things,Dirty Pretty Things,"An urban hotel in London is a gathering and flash point for legal and illegal immigrants attempting to cobble together their lives in a new country. The immigrants include Senay, a Turkish woman, and a Nigerian doctor named Okwe who is working as a night porter at the hotel. The pair discover the hotel is a front for all sorts of clandestine activities. Their only wish is to avoid possible deportation. Okwe becomes more entangled in the goings on when he is called to fix a toilet in one of the rooms. He discovers the plumbing has been clogged by a human heart.","['Crime', 'Drama', 'Thriller']",Stephen Frears,"['Chiwetel Ejiofor', 'Audrey Tautou', 'Sergi López']",2002.0,6.8,131,6.139254694261298
87818,Movie 43,Movie 43,"The film is composed of multiple comedy shorts presented through an overarching segment titled ""The Pitch"", in which Charlie Wessler, a mad screenwriter, is attempting to pitch a script to film executive Griffin Schraeder. After revealing several of the stories in his script, Wessler becomes agitated when Schraeder dismisses his outrageous ideas, and he pulls a gun on him and forces him to listen to multiple other stories before making Schraeder consult his manager, Bob Mone, to purchase the film.",['Comedy'],Griffin Dunne,"['Anna Faris', 'Emma Stone', 'Halle Berry']",2013.0,4.4,797,5.58042353907498
13160,Over Her Dead Body,Over Her Dead Body,"After his fiancée, Kate, dies in an accident on their wedding day, veterinarian Henry grows depressed. To help him move on, his sister has him visit psychic Ashley and gives her Kate's diary. Ashley uses the journal's details to convincingly deliver the fake message that Kate wants Henry to move on. However, Kate's ghost is watching over Ashley and Henry. Furious when they fall for each other, she vows to sabotage their relationship.",['Comedy'],Jeff Lowell,"['Eva Longoria', 'Jason Biggs', 'Lake Bell']",2008.0,5.3,145,6.034258442511949
88005,Seeking a Friend for the End of the World,Seeking a Friend for the End of the World,"As an asteroid nears Earth, a man finds himself alone after his wife leaves in a panic. He decides to take a road trip to reunite with his high school sweetheart. Accompanying him is a neighbor who inadvertently puts a wrench in his plan.","['Comedy', 'Drama', 'Romance', 'Science Fiction']",Lorene Scafaria,"['Steve Carell', 'Keira Knightley', 'Connie Britton']",2012.0,6.3,700,6.1494832157572485
52067,Cedar Rapids,Cedar Rapids,A naive Midwesterner insurance salesman travels to a big-city convention in an effort to save the jobs of his co-workers.,['Comedy'],Miguel Arteta,"['Anne Heche', 'Ed Helms', 'Sigourney Weaver']",2011.0,5.9,135,6.079025131690586
73,American History X,American History X,"Derek Vineyard is paroled after serving 3 years in prison for killing two thugs who tried to break into/steal his truck. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",['Drama'],Tony Kaye,"['Edward Norton', 'Edward Furlong', ""Beverly D'Angelo""]",1998.0,8.2,3016,7.401748556954145
134597,The Collection,The Collection,"Arkin escapes with his life from the vicious grips of ""The Collector"" during an entrapment party where he adds beautiful Elena to his ""Collection."" Instead of recovering from the trauma, Arkin is suddenly abducted from the hospital by mercenaries hired by Elena's wealthy father. Arkin is blackmailed to team up with the mercenaries and track down The Collector's booby trapped warehouse and save Elena.","['Horror', 'Thriller']",Marcus Dunstan,"['Josh Stewart', 'Christopher McDonald', 'Emma Fitzpatrick']",2012.0,5.9,289,6.066065711609571
14283,The Red Violin,The Red Violin,"Spans 300 years in the life of one famed musical instrument that winds up in present-day Montreal on the auction block. Crafted by the Italian master Bussotti (Cecchi) in 1681, the red violin derives its unusual color from the human blood mixed into the finish. With this legacy, the violin travels to Austria, England, China, and Canada, leaving both beauty and tragedy in its wake.","['Drama', 'Thriller', 'Mystery', 'Music', 'Romance']",François Girard,"['Carlo Cecchi', 'Irene Grazioli', 'Anita Laurenzi']",1998.0,7.3,99,6.153890882047177
404,The Straight Story,The Straight Story,"""The Straight Story"" chronicles a trip made by 73-year-old Alvin Straight from Laurens, Iowa, to Mt. Zion, Wisconsin, in 1994 while riding a lawn mower. The man undertook his strange journey to mend his relationship with his ill, estranged, 75-year-old brother Lyle.",['Drama'],David Lynch,"['Richard Farnsworth', 'Sissy Spacek', 'Jane Galloway Heitz']",1999.0,7.7,306,6.321604269202668
13201,Deuces Wild,Deuces Wild,"1950s New York City. A bad and bloody gang war is about to erupt on the dysfunctional streets of Brooklyn. The Deuces at war with the vicious Vipers. Scott Kalvert directs this tale of lust, drugs, mayhem and madness during one hot summer on the streets of New York.","['Action', 'Crime', 'Drama', 'Romance']",Scott Kalvert,"['Stephen Dorff', 'Fairuza Balk', 'Brad Renfro']",2002.0,5.5,34,6.081418604399809
209403,Bad Words,Bad Words,"A misanthropic man sets out to exact revenge on his estranged father, by finding a loophole and attempting to win the National Spelling Bee as an adult. Figuring it would destroy his father, and everything he's worked so hard for as head of the Spelling Bee Championship Organization, Guy Trilby (Jason Bateman) eventually discovers winning isn't necessary for revenge, and that friendship is a blessing not a curse.",['Comedy'],Jason Bateman,"['Jason Bateman', 'Kathryn Hahn', 'Rohan Chand']",2013.0,6.4,334,6.1394992611297186
7942,Run Fatboy Run,Run Fatboy Run,"Five years after jilting his pregnant fiancée on their wedding day, out-of-shape Dennis decides to run a marathon to win her back.","['Comedy', 'Romance']",David Schwimmer,"['Simon Pegg', 'Thandie Newton', 'Hank Azaria']",2007.0,6.2,238,6.104531012751975
253331,Black or White,Black or White,"A grieving widower is drawn into a custody battle over his granddaughter, whom he helped raise her entire life.",['Drama'],Mike Binder,"['Kevin Costner', 'Jillian Estell', 'Jennifer Ehle']",2014.0,6.5,115,6.116181117476299
34043,On the Line,On the Line,'N Sync heartthrobs Lance Bass and Joey Fatone stretch their thespian muscles in their acting debut. A young man (Bass) is smitten with a girl (Emmanuelle Chriqui) he meets on a subway train and spends the rest of the movie trying to reunite with her. The man's best friend (Fatone) helps him in his quest by wallpapering Chicago with posters and signs that soon become the talk of the town.,"['Comedy', 'Family', 'Romance']",Eric Bross,"['Lance Bass', 'Joey Fatone', 'Emmanuelle Chriqui']",2001.0,4.1,10,6.081393743171501
9952,Rescue Dawn,Rescue Dawn,A US Fighter pilot's epic struggle of survival after being shot down on a mission over Laos during the Vietnam War.,"['Adventure', 'Drama', 'War']",Werner Herzog,"['Christian Bale', 'Steve Zahn', 'Marshall Bell']",2006.0,6.9,336,6.217001561294243
256924,Danny Collins,Danny Collins,An ageing rock star decides to change his life when he discovers a 40-year-old letter written to him by John Lennon.,"['Comedy', 'Drama', 'Music']",Dan Fogelman,"['Al Pacino', 'Annette Bening', 'Jennifer Garner']",2015.0,6.6,183,6.138145935924706
82532,"Jeff, Who Lives at Home","Jeff, Who Lives at Home","Dispatched from his basement room on an errand for his mother, slacker Jeff might discover his destiny (finally) when he spends the day with his brother as he tracks his possibly adulterous wife.","['Drama', 'Comedy']",Jay Duplass,"['Jason Segel', 'Ed Helms', 'Susan Sarandon']",2011.0,6.1,217,6.092998051414908
41110,Io sono l'amore,Io sono l'amore,"Emma left Russia to live with her husband in Italy. Now a member of a powerful industrial family, she is the respected mother of three, but feels unfulfilled. One day, Antonio, a talented chef and her son's friend, makes her senses kindle.","['Drama', 'Romance']",Luca Guadagnino,"['Tilda Swinton', 'Flavio Parenti', 'Edoardo Gabbriellini']",2009.0,6.9,73,6.123024063449933
134371,Atlas Shrugged Part II,Atlas Shrugged Part II,"The global economy is on the brink of collapse. Brilliant creators, from artists to industrialists, continue to mysteriously disappear. Unemployment has risen to 24%. Gas is now $42 per gallon.  Dagny Taggart, Vice President in Charge of Operations for Taggart Transcontinental, has discovered what may very well be the answer to the mounting energy crisis - found abandoned amongst ruins, a miraculous motor that could seemingly power the World.  But, the motor is dead... there is no one left to decipher its secret... and, someone is watching.  It’s a race against the clock to find the inventor and stop the destroyer before the motor of the World is stopped for good.  A motor that would power the World. A World whose motor would be stopped.  Who is John Galt?","['Drama', 'Science Fiction', 'Mystery']",John Putch,"['Samantha Mathis', 'Jason Beghe', 'Esai Morales']",2012.0,5.4,41,6.077071509459509
2088,Romeo Is Bleeding,Romeo Is Bleeding,A corrupt cop gets in over his head when he tries to assassinate a beautiful Russian hit-woman.,"['Action', 'Crime', 'Drama', 'Thriller']",Peter Medak,"['Gary Oldman', 'Lena Olin', 'Annabella Sciorra']",1993.0,5.7,36,6.08463945522738
10388,The Limey,The Limey,"The Limey follows Wilson (Terence Stamp), a tough English ex-con who travels to Los Angeles to avenge his daughter's death. Upon arrival, Wilson goes to task battling Valentine (Peter Fonda) and an army of L.A.'s toughest criminals, hoping to find clues and piece together what happened. After surviving a near-death beating, getting thrown from a building and being chased down a dangerous mountain road, the Englishman decides to dole out some bodily harm of his own.","['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",Steven Soderbergh,"['Terence Stamp', 'Lesley Ann Warren', 'Luis Guzmán']",1999.0,6.6,105,6.119609033075127
1640,Crash,Crash,"Los Angeles citizens with vastly separate lives collide in interweaving stories of race, loss and redemption.",['Drama'],Paul Haggis,"['Sandra Bullock', 'Don Cheadle', 'Matt Dillon']",2004.0,7.2,1149,6.518259421195086
25520,The House of Mirth,The House of Mirth,A woman risks losing her chance of happiness with the only man she has ever loved.,"['Drama', 'Romance']",Terence Davies,"['Gillian Anderson', 'Dan Aykroyd', 'Eleanor Bron']",2000.0,6.4,25,6.096301489147903
27342,Malone,Malone,"Erstwhile C.I.A. assassin Richard Malone hopes for a tranquil retirement in the placid Pacific Northwest, but what he gets is a rumble with a right-wing extremist plotting a secret revolution. Adapted from the novel ""Shotgun,"" by William Wingate.","['Action', 'Thriller']",Harley Cokeliss,"['Burt Reynolds', 'Cliff Robertson', 'Kenneth McMillan']",1987.0,6.8,15,6.097900180683179
13689,Peaceful Warrior,Peaceful Warrior,A chance encounter with a stranger changes the life of a college gymnast.,"['Drama', 'Romance']",Victor Salva,"['Scott Mechlowicz', 'Nick Nolte', 'Amy Smart']",2006.0,7.3,90,6.148541897364759
67911,Bucky Larson: Born to Be a Star,Bucky Larson: Born to Be a Star,A kid from the Midwest moves out to Hollywood in order to follow in his parents footsteps -- and become a porn star.,['Comedy'],Tom Brady,"['Nick Swardson', 'Christina Ricci', 'Stephen Dorff']",2011.0,4.4,51,6.04649528679909
24664,Bamboozled,Bamboozled,"TV producer Pierre Delacroix (Damon Wayans) becomes frustrated when network brass reject his sitcom idea. Hoping to get fired, Delacroix pitches the worst idea he can think of: a minstrel show. The network not only airs it, but it incredibly becomes a smash hit. Michael Rapaport co-stars in this searing satire.","['Comedy', 'Drama']",Spike Lee,"['Damon Wayans', 'Savion Glover', 'Tommy Davidson']",2000.0,6.3,24,6.094849760995599
329440,The Forest,The Forest,"Set in the Aokigahara Forest, a real-life place in Japan where people go to end their lives. Against this backdrop, a young American woman comes in search of her twin sister, who has mysteriously disappeared.","['Horror', 'Thriller']",Jason Zada,"['Natalie Dormer', 'Taylor Kinney', 'Yukiyoshi Ozawa']",2016.0,4.8,448,5.838981890692006
252512,While We're Young,While We're Young,An uptight documentary filmmaker and his wife find their lives loosened up a bit after befriending a free-spirited younger couple.,"['Comedy', 'Drama', 'Mystery']",Noah Baumbach,"['Ben Stiller', 'Naomi Watts', 'Adam Driver']",2015.0,5.8,383,6.041797152641668
55720,A Better Life,A Better Life,A gardener in East L.A. struggles to keep his son away from gangs and immigration agents while traveling across town to perform landscaping work for the city's wealthy landowners.,['Drama'],Chris Weitz,"['Demián Bichir', 'José Julián', 'Chelsea Rendon']",2011.0,7.0,54,6.118076619572078
9613,Spider,Spider,"A mentally disturbed man takes residence in a halfway house. His mind gradually slips back into the realm created by his illness, where he replays a key part of his childhood.","['Drama', 'Mystery', 'Thriller']",David Cronenberg,"['Ralph Fiennes', 'Miranda Richardson', 'Gabriel Byrne']",2002.0,6.4,168,6.117946668101177
29076,Gun Shy,Gun Shy,"Legendary undercover DEA agent Charlie Mayough has suddenly lost his nerves of steel. On the verge of a career-induced mental breakdown, and in complete fear of trigger-happy Mafia leader Fulvio Nesstra, Charlie seeks psychiatric help and finds himself relying on the support of an unstable therapy group and nurse Judy just to get through his work.","['Action', 'Comedy', 'Romance', 'Thriller']",Eric Blakeney,"['Sandra Bullock', 'Liam Neeson', 'Oliver Platt']",2000.0,5.4,24,6.083251822851269
29339,Nicholas Nickleby,Nicholas Nickleby,"The Charles Dickens story of Nicholas Nickleby, a young boy in search of a better life for his recently torn-apart family. A young compassionate man struggles to save his family and friends from the abusive exploitation of his coldheartedly grasping uncle.","['Adventure', 'Drama', 'Action', 'Family']",Douglas McGrath,"['Charlie Hunnam', 'Nathan Lane', 'Jim Broadbent']",2002.0,6.8,49,6.110547946846562
68812,The Iceman,The Iceman,"The true story of Richard Kuklinski, the notorious contract killer and family man.","['Thriller', 'Crime', 'Drama']",Ariel Vromen,"['Michael Shannon', 'Winona Ryder', 'Ray Liotta']",2012.0,6.4,365,6.143164289224925
32740,कृष,कृष,"Krishna (Roshan) is born with magical powers - a legacy from his father. Priya (Chopra) comes into his life and becomes his world. When she beckons him to Singapore, he follows. In Singapore, Dr. Siddhant Arya (Shah), the megalomaniac scientist is on the verge of changing the future forever. Only one man stands between Dr. Siddharth Arya and his destructive dreams. To block his ruthless ambitions -- Krishna must become Krrish.","['Action', 'Science Fiction']",Rakesh Roshan,"['Hrithik Roshan', 'Naseeruddin Shah', 'Priyanka Chopra']",2006.0,5.5,46,6.077716087284123
14195,Cecil B. Demented,Cecil B. Demented,An insane independent film director and his renegade group of teenage film makers kidnap an A-list Hollywood actress and force her to star in their underground film.,"['Thriller', 'Comedy', 'Crime']",John Waters,"['Melanie Griffith', 'Stephen Dorff', 'Alicia Witt']",2000.0,6.2,51,6.095082139768287
73567,Killer Joe,Killer Joe,A cop (Matthew McConaughey) who moonlights as a hit man agrees to kill the hated mother of a desperate drug dealer (Emile Hirsch) in exchange for a tumble with the young man's virginal sister (Juno Temple).,"['Crime', 'Drama', 'Thriller']",William Friedkin,"['Matthew McConaughey', 'Emile Hirsch', 'Thomas Haden Church']",2011.0,6.5,425,6.168749754739861
41479,The Joneses,The Joneses,"A seemingly perfect family moves into a suburban neighborhood, but when it comes to the truth as to why they're living there, they don't exactly come clean with their neighbors.","['Comedy', 'Drama']",Derrick Borte,"['David Duchovny', 'Demi Moore', 'Amber Heard']",2009.0,6.1,210,6.092974123646847
15394,Owning Mahowny,Owning Mahowny,"Dan Mahowny was a rising star at the Canadian Imperial Bank of Commerce. At twenty-four he was assistant manager of a major branch in the heart of Toronto's financial district. To his colleagues he was a workaholic. To his customers, he was astute, decisive and helpful. To his friends, he was a quiet, but humorous man who enjoyed watching sports on television. To his girlfriend, he was shy but engaging. None of them knew the other side of Dan Mahowny--the side that executed the largest single-handed bank fraud in Canadian history, grossing over $10 million in eighteen months to feed his gambling obsession.","['Crime', 'Drama', 'Thriller']",Richard Kwietniowski,"['Philip Seymour Hoffman', 'Minnie Driver', 'John Hurt']",2003.0,6.8,37,6.106136394837476
10071,The Brothers Solomon,The Brothers Solomon,"A pair of well-meaning, but socially inept brothers try to find their perfect mates in order to provide their dying father with a grandchild.",['Comedy'],Bob Odenkirk,"['Will Arnett', 'Will Forte', 'Kristen Wiig']",2007.0,4.9,46,6.063069515431013
1989,My Blueberry Nights,My Blueberry Nights,"Elizabeth has just been through a particularly nasty breakup, and now she's ready to leave her friends and memories behind as she chases her dreams across the country. In order to support herself on her journey, Elizabeth picks up a series of waitress jobs along the way. As Elizabeth crosses paths with a series of lost souls.","['Drama', 'Romance']",Wong Kar-wai,"['Norah Jones', 'Jude Law', 'Natalie Portman']",2007.0,6.0,190,6.083537859829521
12779,Swept Away,Swept Away,"Stranded and alone on a desert island during a cruise, a spoiled rich woman and a deckhand fall in love and make a date to reunite after their rescue.","['Comedy', 'Romance']",Guy Ritchie,"['Madonna', 'Adriano Giannini', 'Bruce Greenwood']",2002.0,4.8,50,6.05795816293063
13191,"War, Inc.","War, Inc.","War Inc. is set in the future, when the fictional desert country of Turaqistan is torn by a riot after a private corporation, Tamerlane, owned by the former Vice President of the United States, has taken over the whole country. Brand Hauser, a hit man who suppresses his emotions by gobbling down hot sauce, is hired by the corporation's head to kill the CEO of their competitors.","['Action', 'Adventure', 'Comedy', 'Thriller']",Joshua Seftel,"['John Cusack', 'Hilary Duff', 'Marisa Tomei']",2008.0,5.6,86,6.070176779712223
11770,少林足球,少林足球,A young Shaolin follower reunites with his discouraged brothers to form a soccer team using their martial art skills to their advantage.,"['Action', 'Comedy']",Stephen Chow,"['Stephen Chow', 'Ng Man-Tat', 'Patrick Tse Yin']",2001.0,6.6,491,6.199213615041729
12703,The Brown Bunny,The Brown Bunny,"Bud Clay races motorcycles in the 250cc Formula II class of road racing. After a race in New Hampshire, he has five days to get to his next race in California. During his road trip, he is haunted by memories of the last time he saw Daisy, his true love.",['Drama'],Vincent Gallo,"['Vincent Gallo', 'Chloë Sevigny', 'Cheryl Tiegs']",2004.0,5.5,62,6.072852133697223
222649,Rosewater,Rosewater,"In 2009, Iranian Canadian journalist Maziar Bahari was covering Iran's volatile elections for Newsweek. One of the few reporters living in the country with access to US media, he made an appearance on The Daily Show with Jon Stewart, in a taped interview with comedian Jason Jones. The interview was intended as satire, but if the Tehran authorities got the joke they didn't like it - and it would quickly came back to haunt Bahari when he was rousted from his family home and thrown into prison. Making his directorial debut, Jon Stewart tells the tale of Bahari's months-long imprisonment and interrogation in this powerful and affecting docudrama featuring a potent and performance by Gael García Bernal recounting Bahari's efforts to maintain his hope and his sanity in the face of isolation and persecution-through memories of his family, recollections of the music he loves, and thoughts of his wife and unborn child.",['Drama'],Jon Stewart,"['Gael García Bernal', 'Shohreh Aghdashloo', 'Jason Jones']",2014.0,6.5,98,6.112811503242202
101173,Coriolanus,Coriolanus,"Caius Martius, aka Coriolanus, is an arrogant and fearsome general who has built a career on protecting Rome from its enemies. Pushed by his ambitious mother to seek the position of consul, Coriolanus is at odds with the masses and unpopular with certain colleagues. When a riot results in his expulsion from Rome, Coriolanus seeks out his sworn enemy, Tullus Aufidius. Together, the pair vow to destroy the great city.","['Drama', 'Thriller']",Ralph Fiennes,"['Gerard Butler', 'Ralph Fiennes', 'Lubna Azabal']",2011.0,5.9,131,6.0793887452412925
25350,Imaginary Heroes,Imaginary Heroes,"Matt Travis is good-looking, popular, and his school's best competitive swimmer, so everyone is shocked when he inexplicably commits suicide. As the following year unfolds, each member of his family struggles to recover from the tragedy with mixed results.","['Comedy', 'Drama']",Dan Harris,"['Sigourney Weaver', 'Ryan Donowho', 'Emile Hirsch']",2004.0,6.3,29,6.095399054770377
10034,High Heels and Low Lifes,High Heels and Low Lifes,A nurse eavesdrops with a friend on a cell phone conversation that describes a bank heist. She and the friend then conspire to blackmail the robbers for $2 million.,"['Action', 'Crime', 'Comedy']",Mel Smith,"['Minnie Driver', 'Mary McCormack', 'Kevin McNally']",2001.0,6.4,12,6.094167852830848
20178,World's Greatest Dad,World's Greatest Dad,"Robin Williams stars as Lance Clayton, a man who has learned to settle. He dreamed of being a rich and famous writer, but has only managed to make it as a high school poetry teacher. His only son Kyle (Daryl Sabara) is an insufferable jackass who won’t give his father the time of day. He is dating Claire (Alexie Gilmore), the school’s adorable art teacher, but she doesn’t want to get serious --","['Comedy', 'Romance']",Bobcat Goldthwait,"['Robin Williams', 'Alexie Gilmore', 'Daryl Sabara']",2009.0,6.5,177,6.1279885853320435
5072,Severance,Severance,"Members (Danny Dyer, Laura Harris, Tim McInnerny) of the Palisades Defense Corp. sales group arrive in Europe for a team-building exercise. A fallen tree blocks the route, and they must hike to their destination. However, a psychotic killer lurks in the woods, and he has a horrible fate in mind for each of the co-workers.","['Horror', 'Comedy', 'Thriller']",Christopher Smith,"['Danny Dyer', 'Laura Harris', 'Toby Stephens']",2006.0,6.4,169,6.1180871748920005
18191,Edmond,Edmond,"Seemingly mild-mannered businessman Edmond Burke visits a fortuneteller and hears a remark that spurs him to leave his wife abruptly and seek what is missing from his life. Encounters with strangers and unsavory people weaken the barriers encompassing his long-suppressed rage, until Edmond explodes in violence.","['Drama', 'Thriller']",Stuart Gordon,"['William H. Macy', 'Joe Mantegna', 'Denise Richards']",2005.0,6.0,50,6.089731092394727
31007,Welcome to the Rileys,Welcome to the Rileys,"Years after their teenage daughter’s death, Lois and Doug Riley, an upstanding Indiana couple, are frozen by estranging grief. Doug escapes to New Orleans on a business trip. Compelled by urgencies he doesn’t understand, he insinuates himself into the life of an underage hooker, becoming her platonic guardian.",['Drama'],Jake Scott,"['Kristen Stewart', 'James Gandolfini', 'Melissa Leo']",2010.0,6.4,139,6.113810152158492
11546,Police Academy: Mission to Moscow,Police Academy: Mission to Moscow,"The Russians need help in dealing with the Mafia and so they seek help with the veterans of the Police Academy. They head off to Moscow, in order to find evidence against Konstantin Konali, who marketed a computer game that everyone in the world is playing.","['Comedy', 'Crime']",Alan Metter,"['George Gaynes', 'G. W. Bailey', 'Leslie Easterbrook']",1994.0,4.1,178,5.916310352548206
184374,Cinco de Mayo: La Batalla,Cinco de Mayo: La Batalla,"On May 5th, 1862, a few thousand Mexican soldiers put their lives on the line against the world's largest and most powerful army in one legendary battle for freedom and for Mexico.","['War', 'History', 'Drama']",Rafa Lara,"['Christian Vazquez', 'Liz Gallardo', 'Angélica Aragón']",2013.0,5.8,14,6.089963396068993
268171,Elsa & Fred,Elsa & Fred,"Aged, embittered widower, Fred learns to enjoy life thanks to his elderly yet vibrant neighbor, Elsa. Upon learning Elsa is terminally ill, Fred takes her to the Fontana di Trevi in Rome in order to reenact her favorite scene from ‘La Dolce Vita’.","['Comedy', 'Family', 'Romance']",Michael Radford,"['Shirley MacLaine', 'Christopher Plummer', 'Chris Noth']",2014.0,6.2,31,6.093959663463251
24663,The Open Road,The Open Road,"Minor leaguer Carlton Garret takes an unexpected road trip to track down his estranged father, legendary baseball player Kyle Garret when Carlton’s mother becomes sick. Once reunited, Carlton struggles to deal with the series of misadventures caused by his father’s antics. Attempts at bonding come to a head as the mismatched duo make their way from Ohio back home to Houston to reunite the family.","['Comedy', 'Drama', 'Romance']",Michael Meredith,"['Justin Timberlake', 'Jeff Bridges', 'Kate Mara']",2009.0,4.8,19,6.078953480606332
39037,The Good Guy,The Good Guy,"Ambitious young Manhattanite and urban conservationist Beth (Bledel) wants it all: a good job, good friends, and a good guy to share the city with. Of course that last one is often the trickiest of all. Beth falls hard for Tommy (Porter), a sexy, young Wall Street hot-shot. But just as everything seems to be falling into place, complications arise in the form of Tommy's sensitive and handsome co-worker Daniel (Greenberg). Beth soon learns that the game of love in the big city is a lot like Wall Street -- high risk, high reward and everybody has an angle.","['Comedy', 'Romance']",Julio DePietro,"['Alexis Bledel', 'Colin Egglesfield', 'Anna Chlumsky']",2009.0,5.4,59,6.070648358215559
22805,Motherhood,Motherhood,"Motherhood is a comedy written and directed by Katherine Dieckmann, and stars Uma Thurman, Anthony Edwards and Minnie Driver. Shot on location in New York’s West Village, focuses on the dilemmas of motherhood, such as marriage, work, and self, shown in the trials and tribulations of one pivotal day.","['Comedy', 'Drama']",Katherine Dieckmann,"['Uma Thurman', 'Minnie Driver', 'Anthony Edwards']",2009.0,4.7,44,6.059630362769976
245846,Strangerland,Strangerland,"Newly arrived to a remote desert town, Catherine and Matthew are tormented by a suspicion when their two teenage children mysteriously vanish.","['Drama', 'Thriller']",Kim Farrant,"['Nicole Kidman', 'Joseph Fiennes', 'Hugo Weaving']",2015.0,5.1,83,6.049312061454253
15017,Blonde Ambition,Blonde Ambition,A young professional woman (Simpson) unwittingly becomes the pawn of two business executives in their bid to oust the head of a mega-conglomerate.,"['Comedy', 'Romance']",Scott Marshall Smith,"['Jessica Simpson', 'Luke Wilson', 'Rachael Leigh Cook']",2007.0,3.9,29,6.058127982691551
12245,The Oxford Murders,The Oxford Murders,"At Oxford University, a professor and a grad student work together to try and stop a potential series of murders seemingly linked by mathematical symbols","['Crime', 'Mystery', 'Thriller']",Álex de la Iglesia,"['Elijah Wood', 'John Hurt', 'Leonor Watling']",2008.0,5.7,188,6.055787699801718
49787,The Reef,The Reef,A great white shark hunts the crew of a capsized sailboat along the Great Barrier Reef.,"['Drama', 'Horror', 'Thriller']",Andrew Traucki,"['Adrienne Pickering', 'Zoe Naylor', 'Gyton Grantley']",2010.0,5.4,130,6.046458135987707
16358,Eulogy,Eulogy,"A black comedy that follows three generations of a family, who come together for the funeral of the patriarch - unveiling a litany of family secrets and covert relationships.","['Comedy', 'Drama']",Michael Clancy,"['Hank Azaria', 'Jesse Bradford', 'Zooey Deschanel']",2004.0,6.4,34,6.097761266224206
7006,White Noise 2: The Light,White Noise 2: The Light,"A man's family brought back from the verge of death, he then discovers he can identify people who are about to die.","['Thriller', 'Drama', 'Horror', 'Fantasy']",Patrick Lussier,"['Nathan Fillion', 'Katee Sackhoff', 'Craig Fairbrass']",2007.0,5.6,80,6.071647307588721
66767,Beat the World,Beat the World,"Three dance crews – one Latin American, one European and one Canadian – prepare to battle at the International Beat the World competition in Detroit. Along the way, they struggle with gambling debt, bad break-ups and their own egos. In the final showdown to become world champions they find that their lifelong hopes, dreams and even lives, are at stake.","['Music', 'Drama']",Robert Adetuyi,"['Tyrone Brown', 'Mishael Morgan', 'Nikki Grant']",2011.0,4.3,16,6.076708474373492
